"companyId","companyName","legalName","domain","website","city","country","category","status","qualityScore","hasPhone","hasEmail","needsPhone","needsEmail","enrichAction","primaryPhone","allPhones","primaryEmail","allEmails","contactsCount","createdAt"
"94392a42-cde1-4fc2-bae9-c3e6c38fdc55","EMS Thomas Hanke Licht- u. Kraftanlagenbau GmbH","EMS Thomas Hanke Licht- u. Kraftanlagenbau GmbH","ems-hanke.de","http://www.ems-hanke.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 43204921","+49 30 43204921 | 03043204921","","","2","2026-04-19T12:39:53.720333+00:00"
"10b00692-243d-421f-acaf-3cc66f604ee1","Licht Kraft Funk Elektroanlagen GmbH","Licht Kraft Funk Elektroanlagen GmbH","lkf-berlin.de","https://lkf-berlin.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 91149370","+49 30 91149370 | +49302824291 | +49302824061 | +490302824291 | +490302824061","","","5","2026-04-19T12:39:52.687915+00:00"
"57dcc915-ad4a-49a1-a6ee-8a21fbe8bf15","Starkaufstrom","Starkaufstrom","starkaufstrom.com","https://www.starkaufstrom.com/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+4901737626290","+4901737626290","","","1","2026-04-19T12:39:52.004773+00:00"
"e48e7ec7-2d6f-4054-842c-b8d8e812bd21","VoltVision GbR","VoltVision GbR","voltvision.berlin","http://www.voltvision.berlin/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 162 2380018","+49 162 2380018","","","1","2026-04-19T12:39:51.063428+00:00"
"eb88a895-1359-4047-ba49-9d7e08b187c0","Elektroingenieur K. Lange GmbH","Elektroingenieur K. Lange GmbH","lsn24.de","http://www.lsn24.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 96200744","+49 30 96200744 | 03096200745 | 03096200743 | 03096200744","","","4","2026-04-19T12:39:48.99856+00:00"
"293d1832-9a26-403f-8df1-309d128da907","GTI Elektroanlagen GmbH","GTI Elektroanlagen GmbH","gti-elektroanlagen.com","https://www.gti-elektroanlagen.com/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 613810","+49 30 613810","","","1","2026-04-19T12:39:47.019498+00:00"
"422df3b3-c16e-4eae-84bc-9d6093b61639","Elektrotechnik Kissel","Elektrotechnik Kissel","elektrotechnik-kissel.de","https://elektrotechnik-kissel.de/","Berlin","DE","Elektroinstallationsdienst","enrich","5","yes","no","no","yes","findEmail","+49 1579 2386390","+49 1579 2386390","","","1","2026-04-19T12:39:46.011303+00:00"
"8caddb7a-aa98-4110-85e5-e42e60dc9ce3","Elektro-Baumert GmbH","Elektro-Baumert GmbH","elektro-baumert-berlin.de","http://www.elektro-baumert-berlin.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 4779910","+49 30 4779910 | 03339679078 | 03339679079 | 01732012727 | 03047799115 | 0304779910","","","6","2026-04-19T12:39:44.962598+00:00"
"c7c6eb80-3c9d-408c-b173-22741050095f","Kayan Elektro- und Informationstechnik","Kayan Elektro- und Informationstechnik","kayan-elektro.de","https://www.kayan-elektro.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 69409926","+49 30 69409926 | 03069409928 | 03069409926","","","3","2026-04-19T12:39:43.956891+00:00"
"bc2b8900-e165-4589-8b49-c198da164899","CHSB GmbH","CHSB GmbH","chsb-electronics.de","http://www.chsb-electronics.de/Impressum/","Berlin","DE","Elektroinstallationsdienst","enrich","5","yes","no","no","yes","findEmail","+49 30 32899823","+49 30 32899823","","","1","2026-04-19T12:39:41.029072+00:00"
"0f3738ea-45f6-4f86-a611-cc2fd7286253","BK-Elektro","BK-Elektro","bk-elektro.tech","https://www.bk-elektro.tech/","","","Elektriker","enrich","3","yes","no","no","yes","findEmail","+49 30 62857810","+49 30 62857810","","","1","2026-04-19T12:39:37.783372+00:00"
"e7de3e82-4335-4979-835a-7212864d7bb0","FAE Elektrotechnik GmbH & Co. KG","FAE Elektrotechnik GmbH & Co. KG","fae-elektrotechnik.de","http://www.fae-elektrotechnik.de/","Berlin","DE","Elektriker","enrich","5","yes","yes","no","no","none","+49 30 554405800","+49 30 554405800 | +490352956720","datenschutz@fae-elektrotechnik.de","datenschutz@fae-elektrotechnik.de","3","2026-04-19T12:39:32.292262+00:00"
"5f11c805-c7df-4115-9ab2-4c0adadd44a4","NEA Elektroanlagen","NEA Elektroanlagen","nea-berlin.de","http://www.nea-berlin.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 6839810","+49 30 6839810","","","1","2026-04-19T12:39:30.235628+00:00"
"2609961b-27ad-4cc9-bcbd-7adc6953ef7c","Flash - Elektro","Flash - Elektro","flashelektro.de","http://www.flashelektro.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 9720576","+49 30 9720576","","","1","2026-04-19T12:39:29.242721+00:00"
"497478e7-cf8c-46ac-9ecb-77b60dbe1710","Elektrodienst Hohenschönhausen in Berlin","Elektrodienst Hohenschönhausen in Berlin","elektrodienst-rappsilber.de","http://www.elektrodienst-rappsilber.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 92094052","+49 30 92094052","","","1","2026-04-19T12:39:27.195424+00:00"
"e49ad757-2cb9-4aa1-b4ba-c666771ce3c7","Ralf Joschko u. Carsten","Ralf Joschko u. Carsten","joschko-elektrotechnik.de","http://www.joschko-elektrotechnik.de/kontakt.html","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 94380556","+49 30 94380556","","","1","2026-04-19T12:39:22.227116+00:00"
"cace0c5a-320a-462f-bbed-9a68d207e4d6","Elektro Bechert GmbH","Elektro Bechert GmbH","elektro-bechert.de","http://www.elektro-bechert.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 4495479","+49 30 4495479","","","1","2026-04-19T12:39:21.229834+00:00"
"026149af-11a7-4028-8d45-6a3f9a010353","Martin Vahl Elektroinstallation","Martin Vahl Elektroinstallation","elektro-vahl.de","http://www.elektro-vahl.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 91742335","+49 30 91742335 | 03091742336 | 03091742335","","","3","2026-04-19T12:39:18.131701+00:00"
"b2e5700c-6af4-4d2f-8f05-1857fc4098b9","KRAMER Elektro-Anlagen GmbH","KRAMER Elektro-Anlagen GmbH","kramer-elektroanlagen.de","http://www.kramer-elektroanlagen.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 33708 740290","+49 33708 740290 | +49033708740299 | +49033708740290","","","3","2026-04-19T12:39:17.102172+00:00"
"663657bb-c552-46e0-9136-c55829dcf528","ElektroHerrmann GmbH","ElektroHerrmann GmbH","elektroherrmann-berlin.de","http://elektroherrmann-berlin.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 50345512","+49 30 50345512 | 01778389369 | 03041765640 | 03050345512","","","4","2026-04-19T12:39:15.008007+00:00"
"eb6e76e6-64ca-4c07-9648-05270a8b8f4e","EBBi GmbH Elektro Bau Berlin","EBBi GmbH Elektro Bau Berlin","ebbi-elektrobau.berlin","http://www.ebbi-elektrobau.berlin/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 830309090","+49 30 830309090 | 030830309091 | 030830309090","","","3","2026-04-19T12:39:12.806479+00:00"
"9aee9e35-d65c-4d83-b794-750360b7cc0a","Schroeter & Söhne Elektrotechnik GmbH","Schroeter & Söhne Elektrotechnik GmbH","schroeterundsoehne.de","http://www.schroeterundsoehne.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 31160024","+49 30 31160024","","","1","2026-04-19T12:39:10.772728+00:00"
"042eaae4-0748-44fd-82e1-2a08d3d84b17","Lorf-Elektrik GmbH","Lorf-Elektrik GmbH","elektriker-und-elektroniker.de","https://www.elektriker-und-elektroniker.de/anbieter/berlin-berlin/lorf-elektrik-gmbh","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 9253377","+49 30 9253377","","","1","2026-04-19T12:39:09.707992+00:00"
"5c8cbdf2-3a4e-4442-9fc7-df7a2b715c37","Elektro Wolff GmbH","Elektro Wolff GmbH","elektro-wolff.berlin","http://www.elektro-wolff.berlin/","Berlin","DE","Elektroinstallationsdienst","enrich","5","yes","no","no","yes","findEmail","+49 30 47756775","+49 30 47756775 | +4903047756775 | 01722590645 | 03047756775","","","4","2026-04-19T12:39:06.628769+00:00"
"b07e9be1-7394-4b11-957d-1827a3cbce57","Elektro-Stasink GmbH","Elektro-Stasink GmbH","elektro-stasink.de","http://www.elektro-stasink.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 47489830","+49 30 47489830","","","1","2026-04-19T12:39:02.358125+00:00"
"3f20d1f9-a7d2-4898-83a1-6e657903c220","Doba Elektrotechnik","Doba Elektrotechnik","doba-elektriker-berlin.de","https://doba-elektriker-berlin.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 30103238","+49 30 30103238 | 03030103238","","","2","2026-04-19T12:39:01.299412+00:00"
"54d9d6cd-a50b-49f8-9282-eed36d1e76b3","MyElektrik GmbH - Elektriker Meisterbetrieb","MyElektrik GmbH - Elektriker Meisterbetrieb","myelektrik.de","https://myelektrik.de/?utm_source=gmb","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 178 6376130","+49 178 6376130","","","1","2026-04-19T12:38:59.178487+00:00"
"1e124229-5cb5-4468-ae64-42156057f8e9","Berlin Elektro Mizrak","Berlin Elektro Mizrak","berlinelektro.net","http://berlinelektro.net/","Berlin","DE","Elektroinstallationsdienst","enrich","5","yes","no","no","yes","findEmail","+49 30 84422774","+49 30 84422774 | 03084422774","","","2","2026-04-19T12:38:55.878314+00:00"
"f72607b8-7f1f-4ddb-919c-1ad517a2c4a2","D-I-E Elektro AG NL Altmann & Böhning","D-I-E Elektro AG NL Altmann & Böhning","altmann-boehning.de","http://www.altmann-boehning.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 667760","+49 30 667760 | 030667760 | 03066776100","","","3","2026-04-19T12:38:50.714505+00:00"
"fe3961d9-c65f-4fe2-8ec6-38b323c35ba7","Lars Kreutzmann Elektroanlagen | Berlin-Karlshorst","Lars Kreutzmann Elektroanlagen | Berlin-Karlshorst","kreutzmann-elektro.de","https://www.kreutzmann-elektro.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 176 97786836","+49 176 97786836","","","1","2026-04-19T12:38:47.80446+00:00"
"b8632317-2896-488a-869e-5912460dfb12","Falke Elektrotechnik","Falke Elektrotechnik","elektro-falke.de","http://www.elektro-falke.de/","","","Elektriker","enrich","3","yes","no","no","yes","findEmail","+49 171 3411545","+49 171 3411545","","","1","2026-04-19T12:38:45.766597+00:00"
"ca0cb54d-1d24-4f13-8cc0-27e8643d3496","A. Georgiu Elektroblitz GmbH","A. Georgiu Elektroblitz GmbH","e-blitz24.de","http://www.e-blitz24.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 51009826","+49 30 51009826","","","1","2026-04-19T12:38:44.829573+00:00"
"d1d188ce-6d32-4d1d-b252-cf034221e9d8","Elektroinstallation u. -geräte GmbH Bahrke & Sohn","Elektroinstallation u. -geräte GmbH Bahrke & Sohn","bahrke-elektro.de","http://www.bahrke-elektro.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 82703030","+49 30 82703030","","","1","2026-04-19T12:38:37.274418+00:00"
"78151f4b-20cf-4f3c-838e-22157beeaa86","Elektro-Schirmer","Elektro-Schirmer","elektro-schirmer.com","http://elektro-schirmer.com/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 177 5209335","+49 177 5209335 | +491716445823 | +49308521269 | 0308521269 | 01775209335","","","5","2026-04-19T12:38:35.079967+00:00"
"972f7630-6056-47c8-aa09-6aee0b2fb4e0","Elektro Notdienst Berlin Pankow, Prenzlauer Berg & angrenzende Bezirke - Aurotec GmbH","Elektro Notdienst Berlin Pankow, Prenzlauer Berg & angrenzende Bezirke - Aurotec GmbH","elektronotdienst.berlin","http://www.elektronotdienst.berlin/elektro-notdienst-berlin-prenzlauer-berg-friedrichshain-kreuzberg/","Berlin","DE","Elektroinstallationsdienst","enrich","5","yes","no","no","yes","findEmail","+49 30 99281110","+49 30 99281110 | +493099275932 | 03099281110 | +4903099281110","","","4","2026-04-19T12:38:32.977589+00:00"
"a6f30761-a287-482d-85c5-2e6e82a984b3","Elektro-Haenel | Berlin","Elektro-Haenel | Berlin","sachverstaendiger-haenel.de","http://sachverstaendiger-haenel.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 47305603","+49 30 47305603 | +491732170170","","","2","2026-04-19T12:38:29.964988+00:00"
"6ebe08b7-0ad8-4dfc-8a0d-5201e60b015f","Ercan Güner Elektroinstallation","Ercan Güner Elektroinstallation","guener-elektro.eu","http://guener-elektro.eu/","Berlin","DE","Elektriker","enrich","5","yes","yes","no","no","none","+49 30 6934665","+49 30 6934665 | +4901723157241 | +490306934665 | +491723157241","guener-elektro@t-online.dewww.guener-elektro.eu","guener-elektro@t-online.dewww.guener-elektro.eu","5","2026-04-19T12:38:28.930665+00:00"
"3c21b66e-0747-4704-a830-2125f6ccfdb4","Elektro Zwerg | Berlin - Tiergarten","Elektro Zwerg | Berlin - Tiergarten","elektro-zwerg.de","https://www.elektro-zwerg.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 39848050","+49 30 39848050 | 7750550577","","","2","2026-04-19T12:38:26.160276+00:00"
"b5ba5f30-b0b6-47f2-8fad-d7d524f5de38","Heider Elektro GmbH","Heider Elektro GmbH","heider-elektro.de","https://www.heider-elektro.de/","","","Elektriker","enrich","3","yes","no","no","yes","findEmail","+49 30 2309550","+49 30 2309550","","","1","2026-04-19T12:38:25.181208+00:00"
"3446e2d3-eacb-46f0-97c2-a00153aca887","Urban Electrics Elektrotechnik","Urban Electrics Elektrotechnik","urbanelectrics-berlin.de","http://urbanelectrics-berlin.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 15566 331560","+49 15566 331560","","","1","2026-04-19T12:38:19.608699+00:00"
"941c780e-78ed-46ed-b15f-0a423e3bdafc","Herd anschließen Berlin","Herd anschließen Berlin","deutsch-elektrotechnik.de","http://deutsch-elektrotechnik.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 1514 0340945","+49 1514 0340945","","","1","2026-04-19T12:38:17.610692+00:00"
"b0538110-f69f-42f3-97f0-9a129aeec686","Energie Kreuzberg Elektroinstallation","Energie Kreuzberg Elektroinstallation","energie-kreuzberg.de","http://energie-kreuzberg.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 78990202","+49 30 78990202","","","1","2026-04-19T12:38:16.542894+00:00"
"4ca9569e-2144-45eb-9b80-984f9d2364cf","BeDeWo Plus UG - Elektriker Kreuzberg | Elektro Notdienst","BeDeWo Plus UG - Elektriker Kreuzberg | Elektro Notdienst","bedewo-plus.de","https://www.bedewo-plus.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 1516 1279874","+49 1516 1279874 | +493045977067","","","2","2026-04-19T12:38:12.390277+00:00"
"d3df80a9-db60-4211-8976-26b287346d58","MB-Elektro Berlin","MB-Elektro Berlin","elektrikerportal.com","https://elektrikerportal.com/berlin/1280-mb-elektro-berlin","Berlin","DE","Elektroinstallationsdienst","enrich","5","yes","no","no","yes","findEmail","+49 163 4964854","+49 163 4964854 | +49 1520 9439705 | +49 1579 2600615 | +49 30 6731560 | +49 30 221524094 | +49 30 4041438 | +49 30 40109141 | +49 176 53101105 | +49 172 3018319 | 01634964854","","","10","2026-04-19T12:06:59.581667+00:00"
"ff073488-5550-4026-ad58-38c8ffa63f43","Elektro Notdienst Berlin Friedrichshain Kreuzberg Prenzlauer Berg und benachbarte Bezirke","Elektro Notdienst Berlin Friedrichshain Kreuzberg Prenzlauer Berg und benachbarte Bezirke","berliner-elektronotdienst.de","https://www.berliner-elektronotdienst.de/","Berlin","DE","Elektriker","enrich","5","yes","no","no","yes","findEmail","+49 30 89659947","+49 30 89659947","","","1","2026-04-19T12:06:57.305139+00:00"
